student_id,subject_id,teacher_id,exam_1,exam_2,exam_3,attendance,final_score,date
STU_645b3eae,SUB_PHY_616,TCH_dd1d195f,92.91,69.75,73.64,8,78.77,2025-09-16
STU_309f15e1,SUB_MAT_850,TCH_11de1b83,69.41,80.72,58.8,8,69.64,2025-03-22
STU_309f15e1,SUB_CHE_309,TCH_dd1d195f,60.32,60.84,76.19,7,65.78,2025-10-22
STU_309f15e1,SUB_BIO_926,TCH_436d6439,94.97,88.12,78.69,8,87.26,2025-04-06
STU_b612c1db,SUB_BIO_926,TCH_8c340522,53.74,95.3,76.71,8,75.25,2025-06-04
STU_b612c1db,SUB_ART_472,TCH_dd1d195f,51.95,85.84,92.26,8,76.68,2025-04-05
STU_b612c1db,SUB_ENG_658,TCH_fd00b293,89.01,63.0,84.81,6,78.94,2025-01-09
STU_b612c1db,SUB_MAT_850,TCH_11de1b83,53.01,77.2,97.72,8,75.98,2025-01-24
STU_b612c1db,SUB_PHY_616,TCH_f87ca65f,69.12,83.71,52.95,5,68.59,2025-03-03
STU_8113a45f,SUB_HIS_394,TCH_eae970fc,93.66,91.94,94.97,7,93.52,2025-10-01
STU_8113a45f,SUB_COM_354,TCH_8c340522,71.51,98.59,63.1,10,77.73,2025-09-08
STU_8113a45f,SUB_MAT_850,TCH_436d6439,66.46,84.35,61.28,9,70.7,2025-07-30
STU_71df3b06,SUB_COM_354,TCH_e9a5aaeb,83.7,76.47,64.87,8,75.01,2025-10-27
STU_71df3b06,SUB_ART_472,TCH_dd51d6cb,99.24,94.7,54.51,8,82.82,2025-04-22
STU_71df3b06,SUB_CHE_309,TCH_665e9d27,73.94,81.87,53.53,9,69.78,2025-06-17
STU_0b6633b5,SUB_COM_354,TCH_8c340522,84.16,96.54,98.88,8,93.19,2025-08-02
STU_0b6633b5,SUB_HIS_394,TCH_f87ca65f,73.74,51.79,80.41,10,68.65,2025-05-27
STU_0b6633b5,SUB_MAT_850,TCH_dd51d6cb,75.2,63.14,71.06,7,69.8,2025-05-07
STU_0b6633b5,SUB_BIO_926,TCH_665e9d27,77.46,88.02,65.39,6,76.96,2025-02-18
STU_0b6633b5,SUB_ENG_658,TCH_8c340522,54.0,75.14,65.33,9,64.82,2025-06-13
STU_f5bd0b66,SUB_CHE_309,TCH_eae970fc,83.49,76.36,55.92,9,71.92,2025-04-08
STU_f5bd0b66,SUB_COM_354,TCH_436d6439,97.74,55.54,98.02,10,83.77,2025-07-21
STU_f5bd0b66,SUB_BIO_926,TCH_dd51d6cb,73.86,53.91,57.61,8,61.79,2025-04-30
STU_f5bd0b66,SUB_MAT_850,TCH_436d6439,75.37,93.04,77.55,6,81.99,2025-08-28
STU_397e918d,SUB_ART_472,TCH_e9a5aaeb,95.38,66.43,63.1,10,74.97,2025-07-15
STU_397e918d,SUB_ENG_658,TCH_eae970fc,51.33,54.16,62.69,7,56.06,2025-04-26
STU_397e918d,SUB_BIO_926,TCH_eae970fc,53.09,52.5,64.78,8,56.79,2025-06-02
STU_566332d3,SUB_ART_472,TCH_8c340522,89.51,54.94,76.56,7,73.67,2025-08-15
STU_566332d3,SUB_CHE_309,TCH_fd00b293,85.95,97.45,71.77,10,85.06,2025-10-30
STU_566332d3,SUB_COM_354,TCH_e9a5aaeb,61.77,91.63,89.28,5,80.89,2025-01-09
STU_362d2fb8,SUB_PHY_616,TCH_eae970fc,93.4,62.19,63.16,5,72.92,2025-08-23
STU_362d2fb8,SUB_ENG_658,TCH_dd1d195f,95.79,93.01,51.69,8,80.16,2025-09-16
STU_362d2fb8,SUB_HIS_394,TCH_eae970fc,62.12,87.16,92.53,8,80.6,2025-11-04
STU_362d2fb8,SUB_COM_354,TCH_fd00b293,83.12,72.17,93.83,8,83.04,2025-02-21
STU_a1b5b008,SUB_CHE_309,TCH_8c340522,53.94,92.96,77.92,8,74.94,2025-03-09
STU_a1b5b008,SUB_PHY_616,TCH_fd00b293,52.9,62.48,85.38,8,66.92,2025-02-12
STU_a1b5b008,SUB_BIO_926,TCH_dd51d6cb,55.9,78.36,86.2,7,73.49,2025-09-25
STU_a1b5b008,SUB_MAT_850,TCH_dd51d6cb,71.95,63.08,75.28,7,70.1,2025-10-12
STU_a1b5b008,SUB_ART_472,TCH_dd51d6cb,74.46,66.23,89.49,6,76.73,2025-01-02
STU_1e29ca9b,SUB_ART_472,TCH_665e9d27,66.9,90.8,91.34,7,83.01,2025-02-02
STU_1e29ca9b,SUB_BIO_926,TCH_8c340522,92.66,74.3,85.08,5,84.01,2025-05-26
STU_1e29ca9b,SUB_COM_354,TCH_436d6439,97.72,52.12,93.95,8,81.26,2025-09-05
STU_d63e090a,SUB_CHE_309,TCH_dd1d195f,72.98,89.17,59.08,6,73.74,2025-08-04
STU_d63e090a,SUB_PHY_616,TCH_dd1d195f,70.97,73.47,96.46,10,80.3,2025-01-02
STU_d63e090a,SUB_ART_472,TCH_dd51d6cb,71.28,81.65,68.31,6,73.75,2025-11-06
STU_d63e090a,SUB_HIS_394,TCH_dd51d6cb,98.26,93.27,82.87,8,91.47,2025-06-24
STU_7c018ee5,SUB_CHE_309,TCH_436d6439,75.43,69.74,59.12,7,68.1,2025-02-26
STU_7c018ee5,SUB_HIS_394,TCH_e9a5aaeb,54.75,99.25,96.53,7,83.51,2025-02-20
STU_7c018ee5,SUB_PHY_616,TCH_11de1b83,82.28,70.69,96.48,10,83.15,2025-07-18
STU_7c018ee5,SUB_BIO_926,TCH_665e9d27,78.01,52.82,89.84,5,73.56,2025-04-14
STU_7c018ee5,SUB_COM_354,TCH_fd00b293,74.8,71.13,90.39,6,78.77,2025-05-11
STU_b3e2e3ec,SUB_ART_472,TCH_11de1b83,74.94,71.32,77.95,8,74.74,2025-02-08
STU_b3e2e3ec,SUB_MAT_850,TCH_665e9d27,84.81,99.5,66.88,7,83.73,2025-09-24
STU_b3e2e3ec,SUB_HIS_394,TCH_f87ca65f,98.14,79.31,54.01,8,77.15,2025-01-21
STU_b3e2e3ec,SUB_PHY_616,TCH_665e9d27,89.51,93.27,52.83,7,78.54,2025-10-11
STU_84b19a80,SUB_MAT_850,TCH_dd1d195f,85.41,80.49,81.01,8,82.3,2025-01-05
STU_84b19a80,SUB_CHE_309,TCH_fd00b293,68.82,85.04,66.25,9,73.37,2025-06-14
STU_84b19a80,SUB_ART_472,TCH_eae970fc,54.93,53.28,83.46,7,63.89,2025-01-08
STU_90145dfe,SUB_CHE_309,TCH_436d6439,95.18,80.04,89.07,10,88.1,2025-07-19
STU_90145dfe,SUB_MAT_850,TCH_dd1d195f,70.15,54.22,91.57,8,71.98,2025-01-15
STU_90145dfe,SUB_PHY_616,TCH_dd1d195f,68.97,70.82,69.31,6,69.7,2025-09-26
STU_90145dfe,SUB_HIS_394,TCH_fd00b293,54.26,93.64,60.31,8,69.4,2025-01-03
STU_90145dfe,SUB_ENG_658,TCH_dd1d195f,57.94,64.84,66.56,8,63.11,2025-06-14
STU_6c3b1b04,SUB_MAT_850,TCH_fd00b293,99.55,57.41,83.1,9,80.02,2025-06-03
STU_6c3b1b04,SUB_HIS_394,TCH_665e9d27,63.36,64.14,93.93,8,73.81,2025-07-12
STU_6c3b1b04,SUB_ART_472,TCH_11de1b83,73.17,93.9,99.54,6,88.87,2025-03-17
STU_6c3b1b04,SUB_BIO_926,TCH_11de1b83,90.75,72.62,80.88,8,81.42,2025-11-14
STU_6c3b1b04,SUB_CHE_309,TCH_e9a5aaeb,79.94,93.75,51.5,7,75.06,2025-01-15
STU_8eded376,SUB_COM_354,TCH_fd00b293,81.73,86.86,85.65,9,84.75,2025-04-27
STU_8eded376,SUB_ART_472,TCH_8c340522,86.81,60.92,57.85,7,68.53,2025-03-19
STU_8eded376,SUB_BIO_926,TCH_436d6439,92.99,73.46,61.6,10,76.02,2025-06-01
STU_8eded376,SUB_ENG_658,TCH_665e9d27,80.99,61.3,92.59,7,78.29,2025-06-20
STU_ec105e26,SUB_HIS_394,TCH_e9a5aaeb,66.95,81.23,60.56,5,69.58,2025-04-25
STU_ec105e26,SUB_ENG_658,TCH_11de1b83,51.22,62.86,91.93,8,68.67,2025-03-30
STU_ec105e26,SUB_MAT_850,TCH_dd1d195f,93.09,51.41,70.29,8,71.6,2025-11-16
STU_738e61a0,SUB_BIO_926,TCH_dd51d6cb,84.26,74.56,65.3,7,74.71,2025-07-20
STU_738e61a0,SUB_PHY_616,TCH_8c340522,82.31,79.73,78.33,10,80.12,2025-03-21
STU_738e61a0,SUB_CHE_309,TCH_8c340522,64.55,96.54,72.84,7,77.98,2025-09-20
STU_738e61a0,SUB_ART_472,TCH_eae970fc,55.07,66.53,95.61,9,72.4,2025-10-15
STU_c5b4d125,SUB_MAT_850,TCH_fd00b293,75.89,71.86,65.71,8,71.15,2025-07-01
STU_c5b4d125,SUB_ENG_658,TCH_dd51d6cb,50.41,70.28,92.69,8,71.13,2025-07-25
STU_c5b4d125,SUB_HIS_394,TCH_8c340522,69.19,54.13,65.28,7,62.87,2025-09-04
STU_c5b4d125,SUB_ART_472,TCH_dd51d6cb,65.72,74.28,99.75,9,79.92,2025-05-31
STU_1e6f7951,SUB_PHY_616,TCH_665e9d27,91.08,52.3,50.57,8,64.65,2025-11-06
STU_1e6f7951,SUB_ENG_658,TCH_dd51d6cb,74.82,77.81,73.03,7,75.22,2025-03-14
STU_1e6f7951,SUB_BIO_926,TCH_f87ca65f,74.57,84.93,89.58,9,83.03,2025-06-21
STU_1e6f7951,SUB_MAT_850,TCH_11de1b83,68.64,85.14,63.33,9,72.37,2025-05-15
STU_568079a2,SUB_HIS_394,TCH_dd1d195f,64.86,97.68,86.28,6,82.94,2025-02-08
STU_568079a2,SUB_MAT_850,TCH_436d6439,83.07,86.65,67.12,8,78.95,2025-07-25
STU_568079a2,SUB_COM_354,TCH_665e9d27,64.43,63.85,86.64,7,71.64,2025-09-03
STU_4667347d,SUB_ENG_658,TCH_8c340522,68.7,67.97,78.86,4,71.84,2025-01-08
STU_4667347d,SUB_ART_472,TCH_11de1b83,72.53,99.41,78.07,9,83.34,2025-09-25
STU_4667347d,SUB_CHE_309,TCH_436d6439,88.64,65.53,60.91,9,71.69,2025-03-24
STU_4667347d,SUB_HIS_394,TCH_f87ca65f,72.13,98.77,97.2,9,89.37,2025-04-22
STU_4667347d,SUB_PHY_616,TCH_665e9d27,58.93,62.59,76.21,8,65.91,2025-05-14
STU_bd0ffcd0,SUB_PHY_616,TCH_f87ca65f,93.91,67.51,62.06,7,74.49,2025-01-25
STU_bd0ffcd0,SUB_ART_472,TCH_8c340522,61.09,72.12,60.33,9,64.51,2025-03-02
STU_bd0ffcd0,SUB_BIO_926,TCH_fd00b293,71.64,91.1,97.55,8,86.76,2025-11-13
STU_bd0ffcd0,SUB_ENG_658,TCH_fd00b293,54.81,87.4,94.42,8,78.88,2025-02-22
STU_7954514e,SUB_ENG_658,TCH_eae970fc,56.53,71.08,54.91,9,60.84,2025-01-06
STU_7954514e,SUB_HIS_394,TCH_fd00b293,83.2,84.76,85.33,7,84.43,2025-06-10
STU_7954514e,SUB_BIO_926,TCH_436d6439,88.58,64.37,83.45,9,78.8,2025-05-05
STU_6b876387,SUB_COM_354,TCH_dd51d6cb,59.44,72.25,56.2,5,62.63,2025-07-26
STU_6b876387,SUB_CHE_309,TCH_f87ca65f,58.01,76.65,51.56,6,62.07,2025-08-31
STU_6b876387,SUB_BIO_926,TCH_dd51d6cb,92.04,56.96,63.76,9,70.92,2025-11-21
STU_bf597ab8,SUB_ENG_658,TCH_e9a5aaeb,54.99,94.31,74.54,7,74.61,2025-07-23
STU_bf597ab8,SUB_PHY_616,TCH_f87ca65f,71.18,61.29,67.22,8,66.56,2025-07-13
STU_bf597ab8,SUB_MAT_850,TCH_dd1d195f,60.09,74.48,69.86,9,68.14,2025-06-21
STU_ba437c99,SUB_COM_354,TCH_dd1d195f,51.68,94.52,78.63,9,74.94,2025-08-03
STU_ba437c99,SUB_ART_472,TCH_eae970fc,84.58,79.62,97.06,8,87.09,2025-09-10
STU_ba437c99,SUB_ENG_658,TCH_11de1b83,58.53,80.13,69.3,8,69.32,2025-08-20
STU_ba437c99,SUB_CHE_309,TCH_dd1d195f,91.69,96.29,88.1,8,92.03,2025-04-08
STU_9a31c8e1,SUB_CHE_309,TCH_665e9d27,64.6,54.26,61.22,6,60.03,2025-11-27
STU_9a31c8e1,SUB_MAT_850,TCH_dd51d6cb,63.81,82.95,55.89,5,67.55,2025-04-08
STU_9a31c8e1,SUB_ENG_658,TCH_fd00b293,69.71,63.54,96.0,8,76.42,2025-06-09
STU_9a31c8e1,SUB_HIS_394,TCH_436d6439,96.52,69.71,91.06,10,85.76,2025-07-13
STU_9a31c8e1,SUB_BIO_926,TCH_11de1b83,86.95,99.94,65.42,6,84.1,2025-02-25
STU_770676b0,SUB_COM_354,TCH_436d6439,62.38,79.46,90.43,10,77.42,2025-02-25
STU_770676b0,SUB_HIS_394,TCH_e9a5aaeb,72.96,54.12,79.29,10,68.79,2025-07-04
STU_770676b0,SUB_CHE_309,TCH_8c340522,78.4,68.98,85.7,8,77.69,2025-04-07
STU_770676b0,SUB_PHY_616,TCH_11de1b83,90.21,58.09,68.92,10,72.41,2025-02-16
STU_770676b0,SUB_BIO_926,TCH_8c340522,55.12,90.11,90.37,10,78.53,2025-07-27
STU_3b2a7401,SUB_CHE_309,TCH_665e9d27,96.79,72.47,73.05,9,80.77,2025-10-24
STU_3b2a7401,SUB_COM_354,TCH_665e9d27,98.34,51.67,54.38,8,68.13,2025-11-18
STU_3b2a7401,SUB_MAT_850,TCH_dd1d195f,94.29,90.94,85.74,8,90.32,2025-02-06
STU_3b2a7401,SUB_ENG_658,TCH_fd00b293,89.51,95.46,57.76,8,80.91,2025-06-02
STU_3b2a7401,SUB_BIO_926,TCH_f87ca65f,83.81,66.62,74.15,9,74.86,2025-08-22
STU_2410d7c2,SUB_ART_472,TCH_11de1b83,58.16,53.37,83.68,9,65.07,2025-01-12
STU_2410d7c2,SUB_MAT_850,TCH_fd00b293,88.74,60.45,79.02,7,76.07,2025-02-04
STU_2410d7c2,SUB_CHE_309,TCH_665e9d27,50.98,88.79,62.06,6,67.28,2025-03-04
STU_2410d7c2,SUB_COM_354,TCH_eae970fc,58.42,98.41,93.25,8,83.36,2025-02-02
STU_2410d7c2,SUB_BIO_926,TCH_dd51d6cb,64.69,68.49,55.42,6,62.87,2025-03-03
STU_aa099798,SUB_COM_354,TCH_eae970fc,77.91,54.31,70.99,9,67.74,2025-07-18
STU_aa099798,SUB_CHE_309,TCH_f87ca65f,92.11,98.61,54.52,9,81.75,2025-05-31
STU_aa099798,SUB_HIS_394,TCH_8c340522,90.28,71.31,52.53,9,71.37,2025-09-16
STU_aa099798,SUB_BIO_926,TCH_e9a5aaeb,99.61,86.44,86.65,6,90.9,2025-07-08
STU_b940179c,SUB_CHE_309,TCH_e9a5aaeb,85.7,60.25,65.39,10,70.45,2025-05-27
STU_b940179c,SUB_MAT_850,TCH_dd1d195f,50.05,91.38,70.6,8,70.68,2025-06-12
STU_b940179c,SUB_BIO_926,TCH_e9a5aaeb,99.44,75.96,82.75,8,86.05,2025-03-28
STU_ae75764c,SUB_PHY_616,TCH_dd1d195f,76.82,83.07,77.12,8,79.0,2025-09-08
STU_ae75764c,SUB_ENG_658,TCH_dd51d6cb,99.58,57.06,86.8,9,81.15,2025-08-24
STU_ae75764c,SUB_MAT_850,TCH_8c340522,70.86,78.9,91.51,7,80.42,2025-09-19
STU_ae75764c,SUB_ART_472,TCH_dd1d195f,90.86,93.67,61.39,6,81.97,2025-05-26
STU_693862d0,SUB_COM_354,TCH_665e9d27,63.62,74.63,76.55,7,71.6,2025-11-20
STU_693862d0,SUB_CHE_309,TCH_436d6439,98.43,81.17,67.01,9,82.2,2025-01-20
STU_693862d0,SUB_MAT_850,TCH_11de1b83,79.13,63.5,61.94,7,68.19,2025-09-26
STU_693862d0,SUB_ART_472,TCH_436d6439,84.81,71.44,54.08,7,70.11,2025-03-11
STU_693862d0,SUB_BIO_926,TCH_f87ca65f,70.39,79.41,52.93,7,67.58,2025-02-09
STU_22b95fb3,SUB_BIO_926,TCH_eae970fc,62.27,84.91,99.5,8,82.23,2025-08-16
STU_22b95fb3,SUB_PHY_616,TCH_e9a5aaeb,99.33,76.34,99.12,7,91.6,2025-06-25
STU_22b95fb3,SUB_MAT_850,TCH_f87ca65f,97.65,90.27,99.32,6,95.75,2025-02-01
STU_10918ddb,SUB_HIS_394,TCH_665e9d27,97.77,93.14,72.41,8,87.77,2025-05-04
STU_10918ddb,SUB_COM_354,TCH_f87ca65f,91.3,56.32,90.16,10,79.26,2025-09-22
STU_10918ddb,SUB_CHE_309,TCH_dd51d6cb,57.17,78.15,73.29,5,69.54,2025-10-16
STU_10918ddb,SUB_ART_472,TCH_f87ca65f,60.17,77.1,50.86,9,62.71,2025-11-09
STU_10918ddb,SUB_ENG_658,TCH_dd1d195f,90.19,96.75,51.11,9,79.35,2025-11-26
STU_addaf8e4,SUB_CHE_309,TCH_e9a5aaeb,63.69,94.58,80.28,10,79.52,2025-07-15
STU_addaf8e4,SUB_ART_472,TCH_dd1d195f,93.57,50.38,81.65,8,75.2,2025-02-17
STU_addaf8e4,SUB_COM_354,TCH_fd00b293,72.94,67.09,88.33,9,76.12,2025-02-07
STU_0fcb9670,SUB_PHY_616,TCH_dd51d6cb,94.4,75.03,70.2,10,79.88,2025-02-22
STU_0fcb9670,SUB_HIS_394,TCH_eae970fc,82.88,71.51,96.74,5,83.71,2025-07-15
STU_0fcb9670,SUB_BIO_926,TCH_8c340522,69.41,88.6,54.93,8,70.98,2025-01-12
STU_9fc0bbdc,SUB_ENG_658,TCH_11de1b83,71.1,52.57,89.78,10,71.15,2025-04-26
STU_9fc0bbdc,SUB_COM_354,TCH_665e9d27,82.2,54.36,83.34,8,73.3,2025-11-02
STU_9fc0bbdc,SUB_PHY_616,TCH_665e9d27,76.85,54.72,86.54,9,72.7,2025-08-04
STU_3884e9d9,SUB_BIO_926,TCH_8c340522,62.42,83.53,61.09,6,69.01,2025-07-26
STU_3884e9d9,SUB_ART_472,TCH_f87ca65f,86.56,92.16,75.19,10,84.64,2025-09-09
STU_3884e9d9,SUB_ENG_658,TCH_dd1d195f,98.23,84.12,59.81,8,80.72,2025-08-05
STU_3884e9d9,SUB_HIS_394,TCH_11de1b83,92.35,54.95,81.31,7,76.2,2025-08-18
STU_48ff8cd2,SUB_HIS_394,TCH_eae970fc,84.78,80.57,56.62,8,73.99,2025-04-26
STU_48ff8cd2,SUB_CHE_309,TCH_eae970fc,79.35,67.03,85.15,10,77.18,2025-01-10
STU_48ff8cd2,SUB_PHY_616,TCH_436d6439,83.22,59.76,76.45,9,73.14,2025-07-03
STU_e54282de,SUB_BIO_926,TCH_eae970fc,63.69,89.22,93.82,6,82.24,2025-11-04
STU_e54282de,SUB_PHY_616,TCH_e9a5aaeb,91.39,86.83,87.66,5,88.63,2025-01-27
STU_e54282de,SUB_HIS_394,TCH_eae970fc,80.2,70.1,50.53,8,66.94,2025-11-05
STU_8b040783,SUB_ART_472,TCH_665e9d27,51.64,71.56,63.79,9,62.33,2025-04-12
STU_8b040783,SUB_ENG_658,TCH_665e9d27,95.85,88.44,59.07,8,81.12,2025-04-18
STU_8b040783,SUB_BIO_926,TCH_e9a5aaeb,58.01,75.89,55.7,9,63.2,2025-08-11
STU_33437c78,SUB_ENG_658,TCH_8c340522,69.85,87.87,83.25,8,80.32,2025-05-24
STU_33437c78,SUB_PHY_616,TCH_f87ca65f,54.7,56.53,56.76,10,56.0,2025-07-29
STU_33437c78,SUB_MAT_850,TCH_eae970fc,86.1,96.88,53.41,7,78.8,2025-09-13
STU_33437c78,SUB_BIO_926,TCH_dd51d6cb,91.49,92.56,83.34,7,89.13,2025-06-05
STU_33437c78,SUB_ART_472,TCH_f87ca65f,95.85,88.32,93.4,8,92.52,2025-08-03
STU_78b55b1a,SUB_PHY_616,TCH_436d6439,74.87,64.02,94.28,9,77.72,2025-03-17
STU_78b55b1a,SUB_BIO_926,TCH_8c340522,51.01,80.53,74.49,8,68.68,2025-05-31
STU_78b55b1a,SUB_CHE_309,TCH_f87ca65f,50.34,74.39,88.05,8,70.93,2025-02-21
STU_78b55b1a,SUB_MAT_850,TCH_11de1b83,64.81,68.63,51.22,8,61.55,2025-07-10
STU_78b55b1a,SUB_ART_472,TCH_dd51d6cb,68.12,52.88,86.06,9,69.02,2025-01-26
STU_34ad0948,SUB_PHY_616,TCH_f87ca65f,82.81,85.89,65.61,9,78.1,2025-01-17
STU_34ad0948,SUB_CHE_309,TCH_436d6439,78.56,81.52,71.17,8,77.08,2025-05-26
STU_34ad0948,SUB_HIS_394,TCH_665e9d27,92.51,74.28,91.07,9,85.95,2025-07-12
STU_f89d8246,SUB_COM_354,TCH_8c340522,85.04,60.54,64.32,9,69.97,2025-06-10
STU_f89d8246,SUB_PHY_616,TCH_eae970fc,87.43,69.19,71.67,8,76.1,2025-04-30
STU_f89d8246,SUB_MAT_850,TCH_8c340522,52.05,58.69,77.72,8,62.82,2025-09-28
STU_f89d8246,SUB_ENG_658,TCH_8c340522,82.55,91.84,73.84,10,82.74,2025-11-08
STU_f89d8246,SUB_CHE_309,TCH_f87ca65f,60.85,97.28,92.21,9,83.45,2025-08-31
STU_849d2ce3,SUB_COM_354,TCH_11de1b83,73.32,74.22,92.94,9,80.16,2025-08-08
STU_849d2ce3,SUB_HIS_394,TCH_f87ca65f,61.47,57.74,80.61,9,66.61,2025-04-21
STU_849d2ce3,SUB_PHY_616,TCH_665e9d27,70.18,98.52,82.63,8,83.78,2025-08-29
STU_849d2ce3,SUB_CHE_309,TCH_f87ca65f,69.15,80.43,91.47,9,80.35,2025-09-15
STU_9e4489f5,SUB_CHE_309,TCH_dd1d195f,57.12,94.9,70.91,9,74.31,2025-04-13
STU_9e4489f5,SUB_PHY_616,TCH_436d6439,87.72,89.42,84.73,8,87.29,2025-07-03
STU_9e4489f5,SUB_ART_472,TCH_eae970fc,75.6,81.75,81.19,5,79.51,2025-06-09
STU_9e4489f5,SUB_COM_354,TCH_8c340522,81.56,96.4,96.84,8,91.6,2025-06-12
STU_3f799a4a,SUB_PHY_616,TCH_11de1b83,56.01,94.24,95.12,9,81.79,2025-10-21
STU_3f799a4a,SUB_ART_472,TCH_665e9d27,75.66,82.87,87.21,8,81.91,2025-11-13
STU_3f799a4a,SUB_CHE_309,TCH_436d6439,57.93,78.05,88.76,9,74.91,2025-07-15
STU_3f799a4a,SUB_ENG_658,TCH_8c340522,65.47,50.3,57.43,8,57.73,2025-10-01
STU_d21ad570,SUB_CHE_309,TCH_11de1b83,71.5,57.51,87.54,9,72.18,2025-01-14
STU_d21ad570,SUB_ART_472,TCH_dd51d6cb,75.74,83.22,71.57,7,76.84,2025-04-12
STU_d21ad570,SUB_MAT_850,TCH_f87ca65f,89.63,98.49,63.53,7,83.88,2025-10-03
STU_d21ad570,SUB_HIS_394,TCH_eae970fc,54.27,92.13,67.76,9,71.39,2025-07-13
STU_d21ad570,SUB_COM_354,TCH_436d6439,57.02,98.48,82.0,8,79.17,2025-05-17
STU_836be452,SUB_ENG_658,TCH_eae970fc,51.77,60.37,83.6,8,65.25,2025-09-22
STU_836be452,SUB_MAT_850,TCH_436d6439,90.51,70.88,53.09,9,71.49,2025-06-19
STU_836be452,SUB_ART_472,TCH_e9a5aaeb,76.72,82.59,88.5,6,82.6,2025-01-23
STU_836be452,SUB_CHE_309,TCH_e9a5aaeb,73.35,53.23,74.54,7,67.04,2025-10-02
STU_836be452,SUB_HIS_394,TCH_f87ca65f,61.94,94.3,72.03,9,76.09,2025-02-17
STU_de49f950,SUB_HIS_394,TCH_665e9d27,64.13,96.88,78.88,9,79.96,2025-02-20
STU_de49f950,SUB_ENG_658,TCH_dd1d195f,54.02,62.88,69.03,9,61.98,2025-08-05
STU_de49f950,SUB_ART_472,TCH_e9a5aaeb,76.47,69.46,83.23,9,76.39,2025-08-24
STU_de49f950,SUB_CHE_309,TCH_dd51d6cb,73.78,62.31,50.77,8,62.29,2025-03-30
STU_de49f950,SUB_MAT_850,TCH_e9a5aaeb,55.45,64.05,75.88,10,65.13,2025-04-03
STU_e4cf3046,SUB_MAT_850,TCH_eae970fc,68.03,85.4,78.66,10,77.36,2025-03-01
STU_e4cf3046,SUB_PHY_616,TCH_eae970fc,73.76,61.02,96.48,9,77.09,2025-02-08
STU_e4cf3046,SUB_ART_472,TCH_e9a5aaeb,84.62,55.87,73.5,8,71.33,2025-10-17
STU_1cfba29c,SUB_HIS_394,TCH_eae970fc,57.49,71.77,54.43,6,61.23,2025-06-15
STU_1cfba29c,SUB_MAT_850,TCH_fd00b293,52.4,63.7,66.89,8,61.0,2025-04-15
STU_1cfba29c,SUB_CHE_309,TCH_dd51d6cb,89.54,51.89,97.92,9,79.78,2025-03-25
STU_1cfba29c,SUB_ART_472,TCH_436d6439,66.61,82.14,86.27,9,78.34,2025-07-30
STU_1cfba29c,SUB_COM_354,TCH_dd1d195f,76.03,97.38,96.33,8,89.91,2025-11-06
STU_11a66c10,SUB_BIO_926,TCH_e9a5aaeb,87.48,84.67,86.84,8,86.33,2025-07-30
STU_11a66c10,SUB_PHY_616,TCH_dd51d6cb,54.11,66.62,84.47,8,68.4,2025-05-09
STU_11a66c10,SUB_CHE_309,TCH_dd51d6cb,93.72,50.04,88.33,8,77.36,2025-06-10
STU_cafbc8a7,SUB_CHE_309,TCH_665e9d27,92.68,89.78,84.35,6,88.94,2025-09-07
STU_cafbc8a7,SUB_MAT_850,TCH_436d6439,76.82,79.46,99.29,6,85.19,2025-09-07
STU_cafbc8a7,SUB_COM_354,TCH_8c340522,80.78,89.97,71.15,9,80.63,2025-05-30
STU_b1b9b6fd,SUB_ENG_658,TCH_fd00b293,60.87,51.22,74.91,9,62.33,2025-11-24
STU_b1b9b6fd,SUB_PHY_616,TCH_436d6439,65.9,77.05,52.21,9,65.05,2025-05-22
STU_b1b9b6fd,SUB_COM_354,TCH_e9a5aaeb,94.34,65.67,73.33,8,77.78,2025-03-25
STU_fcfd753a,SUB_PHY_616,TCH_dd1d195f,83.62,99.56,97.67,7,93.62,2025-03-10
STU_fcfd753a,SUB_CHE_309,TCH_fd00b293,73.82,50.76,62.33,6,62.3,2025-11-01
STU_fcfd753a,SUB_MAT_850,TCH_665e9d27,57.14,95.75,74.78,5,75.89,2025-09-11
STU_5f2db2c8,SUB_HIS_394,TCH_436d6439,76.35,81.65,61.27,8,73.09,2025-05-26
STU_5f2db2c8,SUB_COM_354,TCH_dd51d6cb,83.45,66.18,59.22,9,69.62,2025-05-08
STU_5f2db2c8,SUB_BIO_926,TCH_eae970fc,83.86,63.79,79.23,9,75.63,2025-02-10
STU_5f2db2c8,SUB_ART_472,TCH_8c340522,68.4,93.38,91.78,8,84.52,2025-01-15
STU_1e65b762,SUB_HIS_394,TCH_dd1d195f,74.42,57.3,62.51,9,64.74,2025-04-10
STU_1e65b762,SUB_ART_472,TCH_11de1b83,56.97,98.37,72.08,7,75.81,2025-10-28
STU_1e65b762,SUB_MAT_850,TCH_e9a5aaeb,56.38,70.39,56.83,7,61.2,2025-08-24
STU_1e65b762,SUB_COM_354,TCH_dd1d195f,52.28,86.25,56.84,8,65.12,2025-09-06
STU_75ad9add,SUB_BIO_926,TCH_8c340522,76.77,86.94,60.64,8,74.78,2025-09-30
STU_75ad9add,SUB_PHY_616,TCH_665e9d27,52.77,63.1,88.79,9,68.22,2025-05-15
STU_75ad9add,SUB_CHE_309,TCH_11de1b83,88.59,70.77,98.14,10,85.83,2025-03-17
STU_75ad9add,SUB_ART_472,TCH_fd00b293,80.04,97.88,62.9,9,80.27,2025-05-19
